symbol	globalScore
SIMC1	0.4343182952960799
NRIP1	0.43414157476628806
NEK10	0.4331297346855198
ZFAND4	0.43277593901484385
BEND7	0.43205560578155855
NEDD4	0.43130176418652555
TAB3	0.4309357114420576
SLC2A13	0.4307346044212775
TRAPPC3L	0.43068974487321876
EBF3	0.43034978341935226
TMCC3	0.43028039243830835
SPESP1	0.4301175501047253
IDO2	0.42997641283518684
WWC2	0.42997641283518684
NFIA	0.42972354340374286
TRAM2	0.4289630870989497
ABCC2	0.4289630870989497
ERCC3	0.4288168406240184
RBAK	0.4288168406240184
SLC1A7	0.42880807163320245
HRH1	0.4287295481739907
SMAD3	0.4286849071712868
DLX5	0.42813039532642233
BRI3	0.42795946976283045
ABLIM2	0.4278860955905485
PINX1	0.4278860955905485
GCLC	0.42773145153866843
TOR1B	0.4268412206619922
MAD1L1	0.4265209190871289
TMEM163	0.4264735361825636
MGLL	0.426431658010859
LCTL	0.4259662604262044
TNFRSF10B	0.425904303666133
SERBP1	0.4258273032302487
ATP2B2	0.4257339243487081
CHRNA9	0.42556731352320415
SOX30	0.42555155832813474
PGK1	0.42555155832813474
SIX6	0.4255496105568661
TMEM167A	0.4254258138986733
PLA1A	0.4251483949164944
EIF3A	0.4251483949164944
CHMP4C	0.4251483949164944
SGK3	0.4251483949164944
PPP1R9B	0.42508251877887676
CELF4	0.42456460478824426
ARFRP1	0.4242095744251432
SRL	0.4240108833302069
SLC35F2	0.42396979906822524
TLE4	0.42396726752449065
GABBR2	0.42353566155183486
LRRFIP1	0.4230257193710351
GADD45A	0.42301767509020394
BTBD9	0.4214978495455948
HUNK	0.4213254048047133
POU2F1	0.4211249208017573
AMELX	0.420536551947016
ZRANB1	0.4195762689354752
STK3	0.4188850254607954
ACVR2A	0.4182396505852334
MACROD2	0.41818620121077155
USP47	0.4178898084153034
GMIP	0.41764742916088926
TG	0.4174472320537568
MRPL52	0.4166100630984339
SYCP2L	0.4161005085217237
LAMC3	0.4160488638764324
LRRTM4	0.415779525410584
IQCM	0.415779525410584
ZC2HC1A	0.4151521077412493
HDGFL1	0.4149398039512041
PITX1	0.4139349573217891
METAP1D	0.4136710179453274
ALDH8A1	0.4133006589790598
DCHS2	0.4123306668284524
BRWD1	0.4122994840468592
FOXL1	0.4118737598302272
PHF2	0.41181836934020205
TRIML1	0.4111938505108065
DENND4C	0.41006145492406787
ZBTB18	0.41004409811993203
UBN1	0.40979470050225897
KIAA1755	0.4096638065554118
PSMB7	0.4092120948218902
TMEM106C	0.4091082801165686
STPG1	0.40880517016542883
LRATD2	0.4084838236803439
COX16	0.4084088353336202
ABCB9	0.4083990064544515
RAB11FIP4	0.4083260433656702
FAM163A	0.40790102538547884
PHF21B	0.40658779314270665
BKGD	0.40627201888458264
LIME1	0.40611975562870556
TLN2	0.40606178051799413
PCP4	0.40534507857853286
SMIM29	0.4050952471228974
VPS18	0.4049344216656498
SEC14L5	0.40425681782986816
LIN28B	0.40369549371114655
PRPF3	0.40317206752101
UGP2	0.40252451141958023
KCNMA1	0.40200905734103354
AKAP12	0.40147791739317856
DLEU7	0.399578831460889
MCM9	0.3992259070600511
HPS1	0.3987137795253511
MAT2A	0.3982276064094208
MKLN1	0.39802379447242303
SLC2A4RG	0.39745209693138595
ARAP2	0.3971594860944497
PPP1R13B	0.39683388522187557
ADAMTS3	0.3968244373816285
ZNF281	0.396513037993858
GAS1	0.3962450764769807
USP10	0.39563646503175137
SLC34A2	0.3955906271252132
WDR87	0.39515294662249223
MCHR2	0.3945601215939047
TLR2	0.39449304935682106
HORMAD2	0.3944574434163661
SOX14	0.39411151052836974
ADAMTS17	0.39403902304777094
GRM8	0.39403902304777094
RPS24	0.39349059350618637
SPMIP4	0.3932397041700433
LRRIQ4	0.39299592305475234
ARHGAP10	0.39296210401036824
MKX	0.3926283375598874
CRTC2	0.39233789109099687
MAP2K1	0.3922525650616281
TBX5	0.39207630622158574
ETS1	0.39188714168992445
PLXNA4	0.39155714952778625
BDH2	0.39094672149434234
RRAGA	0.390767378098848
CBFA2T2	0.39076488803693715
SOX4	0.3905151468929912
DCC	0.39045073026456506
CNTNAP2	0.39045073026456506
OPCML	0.39045073026456506
NRXN3	0.39045073026456506
AUTS2	0.39045073026456506
AIPL1	0.3893799712620331
UBL3	0.389220752478374
ATG5	0.3890102242277916
THSD7B	0.3886782111659373
BDH1	0.38840534503898394
XAGE3	0.38837309544466064
SNX11	0.3881675722224107
TMTC1	0.38775114933571114
ETNK1	0.38749170316115517
MICU3	0.3874555763684132
TOR4A	0.38695767343223586
PMCH	0.38672801610931523
ZNF571	0.3863935991901032
ID2	0.3863735083943377
COX11	0.3861336328851519
RFX3	0.38605936068039787
IFT80	0.3857255124572156
NSMCE2	0.38483262911134936
UGGT2	0.3847459219707706
LURAP1L	0.3840998747253893
BRIP1	0.38409542228842025
MYO9B	0.3836495738008171
ADAP1	0.3831896072784272
CDC14A	0.38280380791802254
ARFGEF1	0.38276097755792127
UTRN	0.38229288737874334
CALCR	0.38229288737874334
PRDM5	0.38226324674036527
STMN3	0.3822234139456865
NECAB3	0.38155510085505107
LACTB2	0.38138667453316494
ACO1	0.38068258179253284
NPHP4	0.38045586533266507
C1orf21	0.38044185125333413
KCNA3	0.38011271062542806
ZNF728	0.3799287022308517
TOR1AIP1	0.37977541049786867
BMP6	0.37950438453475527
LRRN2	0.37787118805262404
TOMM22	0.37671733111073674
CNOT2	0.3757525609434808
TBC1D5	0.3756475867021835
ANTXR2	0.3756475867021835
TAFA5	0.3756475867021835
JMJD1C	0.37562654623370784
ANTXRL	0.37521816490880877
FASTKD3	0.37484470315721813
IL27	0.37466430019481606
DOCK1	0.3744933048739041
QSER1	0.37366141028236
ARHGAP18	0.37328539450675
SIK2	0.37323716052782463
DTX4	0.3732350390694345
MON1B	0.37180498101018594
ZNF726	0.37167892422166215
EXOC6B	0.3706525593674955
NRG3	0.3706525593674955
PWWP2A	0.3704105062325746
PDHX	0.36998954032015785
MAF	0.36998465260863256
FAM135B	0.36984286990246723
PCCB	0.3695442603877513
SEPTIN2	0.3693006790696456
ADSL	0.36899821859083404
THBS2	0.36831584072802753
FAM131C	0.36737286847828293
TSR2	0.3669586038685068
MDFIC2	0.366946495308394
IRX5	0.36498994680929486
ZNF638	0.3647322223242236
TRIM8	0.3641496180149888
REPS2	0.36395185461259827
ACTRT3	0.363438740127076
RASA1	0.36246354036401546
ADGRF5	0.36244584838151167
MFAP3	0.36194625596518226
TSG101	0.36096032426637037
MYO1D	0.36083980499589924
SPO11	0.360776504876158
TDRD1	0.3604305663766919
TMEM45B	0.3599242064011115
BMERB1	0.3598109704659876
HMCN1	0.3596652675235449
ABCB5	0.3590147009690839
NACC2	0.3587314424726396
RHOBTB3	0.35841789669771884
C9orf78	0.35806776627187603
DERA	0.35770130346475526
HLCS	0.35735311258930363
OR10H1	0.3572340104665606
MEP1B	0.3569848189382895
FNIP1	0.3569828259858313
SLC24A4	0.35693198758039807
SPATS2L	0.3549616823092415
CCDC54	0.3548292230986965
CBR4	0.3544377315850899
STK32B	0.35371514489989797
RIMBP2	0.3536843447255442
SOX5	0.3536498847657673
GTF2A2	0.3536314046611551
SLC7A3	0.3535151699170048
EBLN1	0.3530816087781709
AK5	0.35293673390523156
SESTD1	0.35255814540917557
DKK1	0.35255814540917557
ABCB11	0.35250908254320507
TAPT1	0.35217249099076786
HSBP1	0.35217249099076786
NRBF2	0.3516712485695916
RAD51B	0.3511342115153724
TRHR	0.3508540623509328
SUSD4	0.35084710513507883
ZBED5	0.350147397644761
ZNF385B	0.3496847812906869
ZNF22	0.34910453997664354
NREP	0.3489682650585622
KLHL25	0.3488708210065477
DAPK1	0.34862572408969067
SAMD3	0.3485377476946148
ANKRD46	0.3482638775266428
WWP1	0.34818807172987404
BCAS1	0.3468370308311176
STXBP4	0.34669991601160044
CSTF2T	0.3460136518915005
DIS3L2	0.3455562828906601
MYC	0.3452856673660179
ZFP90	0.34505419928375797
KCND3	0.3449878611435249
SP5	0.344794482475317
GMEB2	0.34404134577237394
TMEM65	0.3437384898161783
FST	0.3431728351778445
MACROH2A1	0.34272553358182584
MAFB	0.342529305167301
GINS1	0.34209699414654415
RNF113B	0.34171463602620794
TTC9	0.3414876165973048
SCFD2	0.3413644686175087
CFAP52	0.34126669278460725
NPAS3	0.3402818481507725
PYDC2	0.33984776297454766
TLX3	0.33976701417757543
ATP9B	0.33921049244135804
NR2F2	0.3391453451745737
ZNF280D	0.3368453775170345
GABRB1	0.33665775469431786
DLGAP2	0.33665775469431786
TFDP2	0.33564279836061495
COL17A1	0.3355984098740464
IL12B	0.3355691441724313
STAG1	0.33444593982072895
FAT1	0.33430020064278704
RIN3	0.33322407765400824
ZNF793	0.3322089531649417
KNL1	0.3321640367498014
PNRC2	0.3313083804125652
LRRTM1	0.3312952993973397
HOOK1	0.3312952993973397
DDX20	0.3309123019972408
PTPN1	0.33066317312618715
MAB21L1	0.33034857450870514
CNTN6	0.33024327414791466
MYRFL	0.3293375480281307
ERICH1	0.3292445875533704
CYP7B1	0.3284268972775282
MBD2	0.32825453875322946
ETV1	0.3279108675328562
SCUBE1	0.3279042002009961
TYW2	0.32747062886428135
CPA6	0.3270902421815756
FBXL14	0.32703962118913776
TSPAN9	0.32513573558808756
PTGES3	0.3248225431092843
SMC6	0.3243869026374906
EFR3A	0.32408706161907136
SMC1B	0.3237637871158755
RPN1	0.3235613821596435
PLBD1	0.3230625079107782
ZGPAT	0.32173208577965734
GTF2E2	0.32165513470862195
FAM237A	0.32133024722243914
CTNNB1	0.3211745070467071
ADCY9	0.32001971792143835
FAM9A	0.3193453073390272
MCF2L	0.3184840212281623
RPS6KA2	0.3184811576171807
PBX1	0.31839896831023795
EIF3E	0.3183803694253151
MTFR2	0.31832617939347435
DIDO1	0.317030542882661
CREBBP	0.3163390970861698
WNT11	0.3160983484292215
TH	0.31543787803144757
SEC11C	0.3151226235005411
NFIB	0.3150757599934913
ENSG00000288593	0.31498665237142354
AGPAT3	0.31497632978357765
PRB2	0.31427207926754264
CTAGE1	0.31425850725359733
OR5P2	0.3141434070097426
ZYG11A	0.3141434070097426
TMEM229B	0.3141434070097426
MYOG	0.31408057465406103
NID1	0.31361907933574473
KIT	0.3134605534197578
MACF1	0.3133755767808542
DTWD2	0.3128617211661366
MKRN1	0.312850490426091
NTSR2	0.31203834191691376
BMP7	0.3118156382869514
RIMS2	0.31171374431472487
NBDY	0.3116619275508122
CCDC122	0.3112080663858551
PDE4D	0.3109988564149443
DSC1	0.3102716461807036
MAP1LC3C	0.31023051662434786
GLYATL1B	0.3101220607554986
MACC1	0.30994762721414315
RAB7A	0.30969654011631803
CNKSR3	0.3095574488314007
PRDM14	0.30921411087067535
SLC38A6	0.30916399591704985
CYLD	0.30915325667128984
EVA1A	0.3089522006821711
INKA2	0.308552076221067
ARL17B	0.3083536264702311
NEURL1B	0.30815853937372467
SSBP3	0.3078385388485394
SNX10	0.3071075601223777
SLC25A44	0.30695493619958025
CACNA1I	0.3064649439258306
KLLN	0.3057143823498288
PDGFC	0.30510328630370825
PTTG2	0.3049715499131982
PNPO	0.30465793166727895
GRIFIN	0.30465793166727895
MYO10	0.3044042831726013
TGFBR1	0.30439750713424346
FAM78B	0.3042470573414004
WDR7	0.30419957298436556
STK10	0.3039653988058105
CYLC1	0.3039653988058105
HS6ST3	0.3037339264366676
ETS2	0.3032437200211829
COPZ2	0.3026288275044499
NTNG1	0.3015993713092544
MCPH1	0.30126369810025105
RIF1	0.30107601633193926
TSHZ3	0.3010513313513049
COLGALT2	0.3009186521012621
LMO4	0.30082394453470124
ZBTB46	0.3007013465793083
SNCAIP	0.30063483101094673
ST3GAL4	0.30015753927968064
MLDHR	0.2997651825711872
ARHGEF28	0.2996340422541757
NBEA	0.2993597762637016
MSR1	0.29856156949370727
BRAF	0.29856009817421214
ETAA1	0.29855337787530994
DDHD1	0.2983258325283971
KRAS	0.29748628794865506
RPL4	0.2973234427540934
COL6A3	0.29713295891834024
COPRS	0.2970895906863917
MIB1	0.2968893027714855
MKI67	0.2964666615334086
PRRC1	0.29434034432027567
TM4SF20	0.29431006956066097
SCYGR1	0.29431006956066097
GAR1	0.29431006956066097
VAMP5	0.2939432079202404
MMUT	0.29290585337637604
THBS1	0.29242175163597156
CRYBB1	0.2919343252885119
LZTS1	0.2918361270855724
MINAR1	0.2916679762513507
PRSS23	0.2911984547699528
ZFAND6	0.2911208564483311
PRR13	0.291103022669273
MTX2	0.2903957161669844
SLC25A12	0.29014623022528196
HDAC2	0.2895619146822928
CD1A	0.2890954732183303
B4GALNT2	0.2890954732183303
H4C16	0.2885128294151967
IRAK1BP1	0.28755562756039127
SAMHD1	0.2871556586313301
HHAT	0.2870382208667482
SLC9A9	0.2870382208667482
BNC2	0.2870382208667482
FBXL7	0.2870382208667482
CCSER1	0.2870382208667482
FGGY	0.2868265693156893
ACSM6	0.28633958232365786
CHD6	0.28613590258243177
OR2D3	0.28610019249793106
HHIP	0.2850824097952875
ALPK1	0.28473445841383865
VPS13D	0.2839994394295117
CABS1	0.28388386630468687
KLHL29	0.28376628210965416
BEND5	0.28287219607782127
PODXL	0.2826506024116585
ZEB2	0.28259361982438547
VEGFA	0.28223106295423794
EPHB2	0.28207989009179213
SAXO1	0.28203502050294643
LRIF1	0.281831034684012
EGF	0.281789404624823
HOXC13	0.2808481648848858
CHD3	0.28039454366654415
RNF32	0.2802248599447148
BOD1	0.27957325759599166
XKR4	0.27933973540478757
QDPR	0.27914993385977027
NEUROD6	0.27816898454210376
TYRP1	0.2780923045639159
MRPL45	0.27645047522572624
GRAP2	0.27580817382507883
HOXB1	0.2755666234577098
MAT2B	0.27546587065207395
GRIA4	0.2753096775326014
OLIG3	0.2749065938390594
MARCHF1	0.2749065938390594
APIP	0.27444074120195955
GPER1	0.27441900896129057
TLR5	0.27340666158353294
PHOSPHO1	0.27305619183488694
POLR2M	0.2724862255495967
NT5C1B	0.2721218378463469
HRAS	0.27199837103139946
MROH5	0.271322902964257
ATP11A	0.2713141702089402
PPP2R2A	0.2711387316357517
LLPH	0.27111315830634564
KAT6A	0.2710825166623011
MED30	0.27083022699884496
ANXA9	0.27082121439349627
AQP12A	0.2705859453807208
TENT4A	0.2696702018439361
TXLNG	0.26873189491471855
ZC3H11B	0.2682263983767318
MAP3K5	0.2681343103848516
RBSN	0.26795207300030055
CHAC2	0.2675349706979902
CXCL14	0.2673362552201599
NGFR	0.267322412127091
ATP6V1H	0.2664816409705925
DNAJC3	0.2664291719676935
RBBP7	0.2664106148626454
SLC9B1	0.2662657737006051
IFT122	0.2660080701721546
RAD51	0.26543386421518467
NXNL2	0.2648828039198914
MEF2C	0.2648828039198914
PTGER4	0.26485455834823407
CDC14C	0.2648036293540527
SCLT1	0.2646142082817774
SDK2	0.26395888927802813
GAB2	0.2636685251637459
MEIS2	0.2633698450023882
KLK2	0.26295641475021103
REEP3	0.26279701670400124
MAPT	0.262714236114645
MTHFD1	0.2625670102505331
CD2AP	0.26215852849830557
PTBP3	0.26215852849830557
CLINT1	0.26212823562094123
ZNF681	0.2615940700088998
RHOBTB2	0.2612915760612471
PDCD7	0.2610356990833662
LSAMP	0.2606763697551561
SEMA6D	0.26067372456371163
PREP	0.26067372456371163
NR5A2	0.2601173001639029
ATP2B4	0.26009067726319585
CLK4	0.2591506226525342
MAST4	0.2590500118427824
KCNB2	0.25879052943272723
SH3BP4	0.25879052943272723
RBMS1	0.25879052943272723
SLC25A13	0.25879052943272723
MPP4	0.2586595924562247
SETD9	0.25859227796933737
MPDZ	0.25838420832380005
VEGFC	0.25838249959353904
FCGR3B	0.25837804262713254
SPMIP3	0.25827069496063504
CAMP	0.25817628336736614
SMAD5	0.2577165635885125
ATP1B2	0.2575955566438896
AQR	0.25758894216019046
KLRB1	0.2570123810140386
SFRP2	0.256734617794617
CLDN23	0.25621243707394903
PLG	0.25606672148682696
KIAA0513	0.2559735762110205
POTEA	0.25575375906569864
FGF4	0.2551871264463384
NCOA4	0.25472206199054087
ENSG00000273957	0.254402283650557
CENPVL3	0.25437210366312907
LSM6	0.2543068726704332
EMB	0.2541335068349468
PKD1L1	0.25411025439539
KLF11	0.25390441921459755
PDE7B	0.25373087608514533
DMRT2	0.2537186284864023
DMRTA2	0.25279624856891314
CLXN	0.25270253073447335
ELAVL4	0.2526320889239515
XPO6	0.2526053652432622
MITF	0.2525339994275097
PEPD	0.2523958153511593
PHYKPL	0.2521725431824393
SIM1	0.25195793305268427
CCDC82	0.2518736074538669
DNAJB6	0.2514413904189362
BMP2	0.2512712823644848
PPP1R1C	0.2512262602599504
EN2	0.2509775941464182
PROX1	0.2507131112374679
DCAF4L2	0.2507131112374679
FOXK1	0.2507131112374679
CALHM5	0.2506175401082233
SLC9A4	0.250455331895877
MPEG1	0.25024270198633863
NACA	0.2502119550328744
COLEC12	0.24964485248438348
FBN3	0.2493445326666852
SNF8	0.24806263319719665
TIMM23B	0.2478619934507937
RUNX1T1	0.2477104384752238
CXCR4	0.2477104384752238
MSANTD4	0.2474046289793907
ZFAT	0.2472167660335827
KCNRG	0.24642884774980328
SDC1	0.24640222824617436
ATOH1	0.2464018840089316
N4BP2L1	0.24555064419023087
USP35	0.24547950937578603
BMPER	0.24535426137266414
ZC3H11C	0.24535426137266414
C7orf33	0.24535426137266414
NRN1	0.24535426137266414
TM2D1	0.24535426137266414
ENDOU	0.24523522775766185
ITPKB	0.24497148767644597
VASN	0.24472566152016673
ANGPT4	0.244670008322772
CDC42EP4	0.24453044729745044
MFSD1	0.24439853196246847
USP46	0.24419251503154138
BCOR	0.24358051556713312
IL23R	0.2435374562188075
CDYL	0.24334279257437133
PMF1	0.24319261907720996
PRMT6	0.24318877710774892
ITGA3	0.24317231904464845
PIWIL2	0.24317231904464845
GADD45G	0.24310851195403732
SKOR1	0.24239148389508292
SPAG6	0.24178595246728893
TMEFF2	0.24173487853111064
STX8	0.2414196296877256
RDH14	0.24052914430699424
CIB4	0.2396284546070603
CYRIA	0.23946084730532727
FAM156B	0.23928188017458257
FAM117A	0.2391211032644562
PXMP4	0.2391025331272101
MARCHF7	0.238449768170043
PLEKHO1	0.23825291882042354
PDE1A	0.23806686764957752
PCSK1	0.2371762353137659
SLC4A1	0.2371701984795926
CPE	0.23686263518559625
PMEPA1	0.2364707120258201
SATB1	0.23639630242813145
DTHD1	0.23639293705613956
RBBP8	0.23630140165562277
NRP1	0.23609917133436623
PLK2	0.23548675516171672
SLC7A11	0.23548675516171672
MTRR	0.23509727336870184
C3orf38	0.23440661116488168
PLEKHA7	0.2336542534941686
SYNJ2BP	0.2335133142616989
SPP2	0.23319417136032264
RMI2	0.23292309359051075
OXER1	0.23249460793773558
PSMD13	0.23163243072154507
GOLPH3L	0.2309901696404396
CDKL2	0.23057735231173207
RAP2A	0.2302563239062183
TNRC6B	0.22979636557699476
HSPH1	0.22973301082619912
TENT4B	0.229368178231542
ANO10	0.22857204354831
DGKG	0.2283994538654315
NDUFAF5	0.22821410928682065
CWC22	0.22807329360733794
CCDC40	0.2279740491043579
IL10	0.2279740491043579
NRAS	0.2279740491043579
FANCA	0.2279740491043579
IL19	0.2279740491043579
CRHR1	0.22757201624029386
CLUL1	0.22754346266689301
CITED2	0.22704736244680282
NLRP1	0.22704736244680282
ECT2L	0.2269331300354498
HOXA13	0.22640199008759485
PLEKHH2	0.2261385648144068
EEF2KMT	0.22597651285552275
RMDN3	0.22592978211647857
REELD1	0.2258553232283157
TMEM132C	0.22529767701276696
SPOCK1	0.2251028387333553
YBEY	0.22364606748686064
SYT15B	0.22363733020210647
TLCD3A	0.2211925264006803
CDH12	0.22109718546990703
NAGK	0.22095807738832596
FOXG1	0.2207288697378855
HLX	0.22062844305174278
TGFB2	0.22062844305174278
TMEM114	0.22062844305174278
MYLK4	0.2204117547662896
PTPRM	0.2199400229194381
RNF227	0.21980373721854723
LYZL4	0.21944598812280455
ETV3L	0.219321454764251
TSPAN1	0.2190408649242533
COXFA4	0.21882949671466764
NPTX2	0.2187297210093342
LITAF	0.2184276075344235
ZNF622	0.2183213469329032
SLC25A33	0.2176250455795139
ODAD4	0.217343767516666
UGT2A1	0.21688431950405673
NR2F1	0.21674006145214625
CFAP90	0.21663834387634312
RASSF10	0.21638856352120933
INTS4	0.216057171762913
ESM1	0.21551394727606163
KRT18	0.21548523630471098
RNF19A	0.21545227445635573
GUCY2C	0.2146445447691427
METTL22	0.21406221502867998
HOXC11	0.21397979059150327
PRNP	0.21384158839740322
PLCH2	0.2132095325841658
ADAM15	0.21306021257392738
ATP6V1C2	0.2123444175546376
PRKCH	0.21224270029616796
SH3PXD2B	0.21151060883192627
LHX5	0.21132367414398728
OR5AN1	0.21090673037198615
DERL1	0.2107117545109133
EIF2S2	0.2103312019375626
OSCP1	0.21027094230232707
RAB32	0.21010072050866968
C16orf89	0.20996603869397493
ALG1	0.2097008854282887
PSMD7	0.2096462241776857
ASAP2	0.20959293987605376
ALPG	0.2093245525920604
PTER	0.20903781202770216
CD40	0.2085491400849561
UCKL1	0.20844775315808353
RYBP	0.20840128113030867
HOXC12	0.2081646927616168
GPRC6A	0.20729273736329767
APOB	0.20722668930470545
RAD54L2	0.20685775756919686
TBC1D12	0.20595665317410497
SLC71A2	0.2054456601638273
ZBTB10	0.20544210455546438
CMC1	0.20522743186965642
C8orf90	0.20432672606505617
ENSG00000310561	0.2037301021848266
LTBP3	0.20348555619224834
LAMC2	0.20341836123343954
ULK4	0.20321081763047158
RNF123	0.20310863484370165
GLDC	0.20277127282126323
AASDH	0.2024363040279656
MBOAT2	0.20203127697979287
CASP10	0.20151229672136212
FARP1	0.2014624910276572
CAMK1G	0.20142399080971507
HNRNPA3	0.20142399080971507
MMP20	0.2014223602122493
PELI1	0.20118954712963447
MMAB	0.20046704751029487
IFNK	0.20001497228942153
DACH2	0.19981834148515684
BMAL1	0.1988272643454529
EXOSC9	0.19826706352720774
SNX13	0.19815969774296063
MAN2A1	0.19815969774296063
FBXO32	0.19782551585122285
LRRC34	0.19777973196829113
ZPR1	0.19763546065771084
OCM2	0.19747180491266048
PTCH1	0.1974106737381776
FBLN1	0.1972999380525012
SEPHS1	0.1958928592637763
MEGF10	0.1958355528217288
LRIT3	0.19472636607225316
MAD2L2	0.19453785523571876
TTLL5	0.19453785523571876
SOX3	0.19453785523571876
LSM1	0.19453785523571876
PKD2	0.19453785523571876
DNAH7	0.19453785523571876
GTF2H1	0.19453785523571876
PSMD12	0.19453785523571876
BCL10	0.19453785523571876
FGFR1	0.19453785523571876
IGSF10	0.19453785523571876
CUL4B	0.19453785523571876
PHF6	0.19453785523571876
ZNF608	0.19392862343874243
SP1	0.19348140532295405
PSMD5	0.1934779806524484
UBXN11	0.1934376143062954
GZMK	0.19333013981555056
ANP32A	0.19311745555276338
C11orf58	0.19311745555276338
EFCC1	0.1923806247934745
CDH18	0.1922706138177829
TNC	0.1922706138177829
ZBBX	0.19198388231229946
SH3GL2	0.19147902216026808
TRIQK	0.19136106655136817
FSHR	0.19136106655136817
BRINP1	0.19136106655136817
PCDH10	0.19136106655136817
EPHA4	0.19136106655136817
WSB1	0.19136106655136817
MTPN	0.19136106655136817
TMC3	0.19136106655136817
HTR7	0.19136106655136817
FAM98A	0.19136106655136817
NMUR2	0.19136106655136817
GPAM	0.19136106655136817
GNPDA2	0.19136106655136817
PCDH20	0.19136106655136817
GCFC2	0.19136106655136817
SPHKAP	0.19136106655136817
HS6ST1	0.19136106655136817
DSC3	0.19136106655136817
TDRD15	0.19136106655136817
GPR143	0.19070056782391845
BHLHE40	0.1906984460945221
RP1L1	0.19016955274762004
RAD51C	0.19006302390275118
CCDC32	0.18963953783344178
WRNIP1	0.18960007564156953
GATA6	0.18900839244316206
MRPS18A	0.18875880511459714
VGLL4	0.18871978854079083
KCNS3	0.18853893716408568
NXPH2	0.18853893716408568
IPO8	0.18771160824544575
CYP3A43	0.18770347337586646
FAM162B	0.1874081515407091
FOXC2	0.18733181617721711
MRPS6	0.18719907522645038
ENSG00000293606	0.18719907522645038
DIP2C	0.1868271691603792
SYCP3	0.18676985059957027
LYG2	0.1867525814048193
MMP16	0.18662265902229547
SOBP	0.18640033385199184
STRAP	0.18636645592492146
CTSS	0.18555474484613593
TGM1	0.18553575710485223
BECN2	0.1854239887074475
KCNJ2	0.18533140021273406
PPP2R3A	0.18521111250975028
BEND3	0.1851278790018171
OR13C9	0.1840783653254331
GATB	0.1836714225512221
SLC22A9	0.18317037618548568
GABRG1	0.18300541407519713
KCNJ3	0.18300541407519713
MAP2K6	0.18300541407519713
DLGAP5	0.1829752299043305
ADCY10	0.18237923928348632
CATSPER2	0.18237923928348632
KLK14	0.18237923928348632
PARL	0.18237923928348632
MRC1	0.18237923928348632
DDOST	0.18237923928348632
DNAI1	0.18237923928348632
KLK4	0.18237923928348632
AMELY	0.18237923928348632
KISS1R	0.18237923928348632
PINK1	0.18237923928348632
BTD	0.18237923928348632
RPAP3	0.1821092014725026
PRND	0.18108404484576374
ICAM2	0.1810808017685818
CSAD	0.1810704746512985
PLXND1	0.18079649760118544
IGLL1	0.18072507787254605
GGCT	0.18042122509367187
NTRK3	0.1795426048258582
CALM3	0.17951251124373965
SMARCAD1	0.17930846112549512
DUSP16	0.17903280758705542
CRYBA4	0.1789565862144048
LSG1	0.17850512812937785
IRF1	0.17838676487111152
DPM1	0.17803036920289064
MCAT	0.17762881309356793
TARS1	0.17753528499222834
CMTM3	0.1775026368074134
MLLT1	0.17746538444947635
TRIM46	0.17743467712858943
PRCC	0.17742543330175214
ADAMTS14	0.17716062804783989
DTNBP1	0.17665427318146487
TAOK3	0.17651184955170338
EIF3H	0.1765027544413942
FOXO1	0.1765027544413942
GATA3	0.1765027544413942
DAB1	0.1765027544413942
C16orf82	0.1765027544413942
PLXNA2	0.1765027544413942
JRKL	0.1765027544413942
PEX2	0.1765027544413942
BCHE	0.1765027544413942
CRIM1	0.1765027544413942
TRPS1	0.1765027544413942
SEC23A	0.1765027544413942
BUD13	0.1765027544413942
C4orf33	0.1765027544413942
SUCLA2	0.1765027544413942
JAG1	0.1765027544413942
ZPLD1	0.1765027544413942
ACTBL2	0.1765027544413942
ACADVL	0.1763171924497879
FAM53B	0.17625017489394415
FAM43A	0.17612007133392416
MAP3K14	0.1760984568586277
ZNF131	0.1760515132660919
COL2A1	0.1759717694783055
LYPLAL1	0.1758888197748547
COL22A1	0.1753343770039106
MVK	0.17520713604833055
CREB3L4	0.17480933953846706
MUC1	0.17430020879723737
RALY	0.1740285039645621
JOSD1	0.17393734781006467
CCNA2	0.17391541297143512
GVQW3	0.1738691279087709
ACOXL	0.1735673613932076
XRCC3	0.17333753036192037
TFAP2C	0.17238744349837193
CYP4F8	0.17168988296138402
FXR2	0.1715239356984599
BCLAF1	0.17143416904324973
SRSF2	0.17076559543305683
NKX2-6	0.16995149111249067
CYP3A5	0.16933479292380152
SYCE1L	0.16881223586123847
RAB3C	0.168809708833757
ZFYVE21	0.16828127748947022
C12orf43	0.16779867952228422
GPN1	0.16756035386271217
HMGB4	0.16649851810350336
CSF3R	0.16648456290685867
GJB1	0.1660314198711171
PRRG2	0.16594638849107846
HOXA7	0.16568721886383958
ADH1A	0.1656017212033836
C5orf63	0.1655808857913208
ADGRL1	0.16537758652283668
SMIM21	0.16462510202787625
CBX1	0.1638523711993511
RNF175	0.16382728692336704
RGS20	0.1626868470557972
GABRA4	0.16264086420726206
GPR12	0.16223035223637594
PLEKHM1	0.1618883253590528
DDX4	0.16187529175797805
ARL3	0.16176199255567242
LATS1	0.16131406516710264
PTGR3	0.16128683418942405
TIPIN	0.160945097870375
GIP	0.16010886113879805
OR13A1	0.15977185715592157
CAPZA2	0.1592782189366964
RPSA2	0.15924684805322964
