symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
PKP1	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	1	0	0	0	0	0.7520650000000003	No data	-0.6896856039713183	-0.5748972676727417	0	No data	No data	0	0.75	0
H2AL3	0.07387485101133608	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6075926018353434	No data	0	0	No data	No data	No data	0	No data	No data	0	No data	No data	No data	-0.239865	1	1
TCP11L2	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0	No data	0.11660231660231668	No data	0	No data	No data	0	-1	-1
BLNK	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	1	0	0	0	0	0.2872799999999998	No data	-0.6692774407060121	0	0	No data	No data	0	0.5	0
CHTF18	0.08720931698712442	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.09406040396379804	No data	0.6937484208584438	No data	0	0	0	0	0	0	No data	0.7986762272476557	-0.7431128805972931	0	No data	No data	No data	-1	0
MEGF9	0.0073915970936940375	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	0	0	0	0	0	0	No data	-0.9011583011583012	No data	0	No data	No data	0	0.5	-1
AQP9	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	1	0	0	0	0	0	No data	0.3327082184225041	-0.1665859911120801	0	No data	No data	0	1	0
ADAMTS2	0.05967189488648473	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.015198269940290528	No data	0.4869791125959318	No data	1	1	0	0	0	0.4260950000000001	No data	-0.61003861003861	-0.1823650664558421	0	No data	No data	0	-1	0
PSMD7	0.0044349582562164215	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03647584785669726	No data	No data	1	0	0	1	0	0	0.86111	No data	-0.4713734142305571	No data	-1	No data	No data	0	-1	-1
BUD31	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	0	0	1	No data	-0.18223938223938219	No data	-1	No data	No data	No data	-1	-1
NRSN1	0.008974014838169035	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.0738078649200309	No data	No data	No data	1	0	0	0	0	0.6153849999999998	No data	0.3843353557639273	-0.2024466188616067	0	No data	No data	0	0.75	0.5
DHX57	0.0029566388374776143	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.024317231904464845	No data	No data	No data	0	0	0	0	0	0.35065000000000024	No data	-0.37771649200220625	No data	0	No data	No data	0	-1	-1
LINC01426	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
PDILT	0.10403698731902776	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8556647214432799	No data	0	0	0	0	0	0	No data	0.04048538334252627	0	0	No data	No data	0	1	0.5
MT1X	0.00794596687572109	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06535256074324927	No data	No data	No data	No data	No data	0	0	0	No data	No data	0.5672366243794815	No data	0	No data	No data	-0.7540975	0.5	-1
C6orf118	0.10166407922145285	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8361484532520866	No data	0	0	0	0	0	0	No data	0.4986210700496414	-0.1802968207566119	0	No data	No data	No data	0.75	0.5
CCL18	0.049030927388170435	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4032607624157086	No data	No data	No data	0	1	0	0	0	0	No data	0.8046332046332045	-0.28095390078939964	0	No data	No data	-0.044945000000000054	1	0.5
TGM2	0.013620133642201928	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.11202042811214183	No data	No data	No data	1	1	1	1	1	0.20669499999999985	No data	-0.11483728626585765	-0.9056189711786533	0	No data	No data	0	0.5	-1
VCY1B	0.00813075680306344	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06687238773727831	No data	No data	No data	No data	No data	0	0	0	No data	No data	No data	No data	No data	No data	No data	-1	1	1
FAM20A	0.03504356182120342	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.28821999114766955	No data	0	1	0	0	0	0.288355	No data	0.24445670159955868	-0.828358364003754	0	No data	No data	0	0.5	0
WNT5A	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	1	0	0	0	0.9342100000000002	No data	-0.7546607832322119	-0.9260647485253187	0	No data	No data	-0.401315	0.5	0
YY1AP1	0.007022017239009335	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.057753425773104	No data	No data	No data	0	0	0	0	0	0	No data	0.5305019305019305	0	0	No data	No data	-0.8266674999999999	-1	-1
FBXO7	0.0018478992734235094	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.015198269940290528	No data	No data	No data	0	0	0	0	0	0	No data	-0.02349696635410925	-0.7845729602082432	0	No data	No data	No data	0.5	-1
CCDC136	0.11565467341834818	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	0.9428567303083267	No data	1	0	0	0	0	0	No data	-0.0774407060121346	0	0	No data	No data	0	0.75	0
SUMO2	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	1	0	1	No data	-0.8025372311086597	No data	No data	No data	No data	-0.8947375000000001	-1	-1
SLC11A1	0.08025222910686215	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6600441154005461	No data	No data	No data	0	0	0	0	0	0.34545499999999973	No data	0.2672917815774958	0	0	No data	No data	-0.07272750000000006	0.5	0
HSD17B14	0.08798646354160493	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.7236552572042535	No data	0	0	1	1	1	0.03703500000000019	No data	0.5479316050744623	-0.14741359860466624	0	-1	No data	0	0.5	-1
PYCARD	0.006262325315490781	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.05150524813098457	No data	No data	No data	0	0	0	0	0	0	No data	0.701930501930502	-0.20249744247197693	0	No data	No data	0	0.5	0
CYP17A1	0.09160227114418913	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.09960766910241264	No data	0.7284919846624722	1	0	0	1	1	0	0	No data	0.45239933811362376	-0.8501091180381628	0	No data	No data	No data	1	0
IGF2BP1	0.005559096980882389	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.045721462070373996	No data	No data	No data	0	0	0	1	1	0.9653399999999998	No data	-0.9628240485383343	-0.9156557762603418	0	No data	No data	-0.33275499999999986	0.75	0.5
TMEM169	0.04693601522564239	0.0772061810489615	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.3939399999999999	No data	-0.07832322118036406	No data	0	No data	No data	No data	0.5	0.5
RBM46	0.09974354107149837	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8203527561308048	No data	0	0	0	0	0	0.8217649999999999	No data	-0.6984004412575842	0	0	No data	No data	0	1	1
CETN1	0.1090208857842129	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.025732359705571892	No data	0.8902223041786883	No data	0	0	0	0	0	0.5348849999999998	No data	0.7248758963044677	0	0	No data	No data	-0.5784874999999999	1	1
KCNA1	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	1	1	0	0	1	0	0.9191899999999997	No data	-0.05824600110314393	-0.9396795002958305	0	No data	No data	-0.49495000000000006	1	0.5
SPAST	0.0943258378120627	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.7757942037370108	No data	0	0	0	0	0	0.6103900000000003	1	-0.4499724214009928	-0.3230689879098997	0	No data	No data	0	-1	-1
RNF8	0.008941779261954868	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07354273954440582	No data	No data	No data	0	0	0	0	0	0	No data	-0.9420849420849421	-0.7349202660332229	-1	No data	No data	No data	-1	-1
VPS13D	0.17265200573363632	0.2839994394295117	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6365099999999998	No data	-0.76569222283508	-0.5716429955725768	-1	No data	No data	0	-1	-1
MIS12	0.034833086168681755	0.05729778176320491	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.3629343629343629	No data	-1	No data	No data	No data	-1	-1
CENPV	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	0	0	0	No data	-0.02934362934362933	No data	0	No data	No data	0	-1	0
THAP4	0.036093168608507975	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.29685260847375455	No data	0	0	0	0	0	0.1507800000000003	No data	-0.587534473248759	0	0	No data	No data	No data	-1	-1
CST8	0.0967512321763051	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	0.7904227570652175	No data	0	1	0	0	0	0	No data	0.9816878102592388	0	0	No data	No data	0	1	1
PDAP1	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	1	0	0	0	0	0.8342550000000003	No data	-0.060893546607832305	No data	-1	No data	No data	No data	-1	-1
IL9R	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	No data	No data	No data	No data	No data
DEFB103B	0.01856112159083169	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15265817806691817	No data	No data	No data	0	1	No data	No data	No data	0	No data	No data	-0.08945751874593927	No data	No data	No data	-1	0.5	1
SLC4A2	0.0945757815686861	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.02262853524443256	No data	0.7721927624291067	No data	1	0	0	0	0	0.7179699999999997	No data	-0.7722007722007722	-0.8080522282263863	0	No data	No data	0	0.5	-1
OASL	0.002751316695986113	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.02262853524443256	No data	No data	No data	0	0	0	0	0	0	No data	0.14815223386651954	No data	0	No data	No data	0	0.5	0
CCDC158	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	No data	No data	0	0	0	0.5881799999999998	No data	-0.019635962493105397	No data	0	No data	No data	0	1	0.5
ARHGAP11B	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	0	0	0	No data	-0.21853281853281858	-0.2435791077952018	No data	No data	No data	-0.6722850000000001	0.75	0.5
LILRB5	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0	No data	0.30314396028681734	0	0	No data	No data	-0.2512699999999999	0.5	0
E2F2	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	0.75	0	0	0	0	0	0.1647599999999997	No data	-0.34881412024269165	-0.7808408729603777	0	No data	No data	0	0.75	0.5
PLPP6	0.05551657543729728	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4566027552429105	No data	0	0	0	0	0	0.35593	No data	0.8282404853833425	0	0	No data	No data	0	-1	-1
CSNK1G2	0.06568905796421887	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	0.5349481674069847	No data	0	0	1	1	0	0.7590350000000001	No data	-0.711969111969112	-0.8880181671407563	0	No data	No data	-0.5662649999999999	-1	-1
CLOCK	0.029419570472866363	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2419647975431339	No data	No data	No data	0	0	0	0	0	0.8049649999999999	No data	-0.6939878654164369	-0.9202079445392936	0	-1	No data	0	-1	-1
LEP	0.08330589580405977	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3273336446237865	No data	0.6033259534571295	No data	1	1	0	0	0	0.16167500000000032	No data	0.29851075565361285	-0.985586439676287	0	-1	No data	No data	0.75	0
GNPAT	0.002843711659657289	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.023388448741447087	No data	No data	No data	0	0	0	1	0	0.05146999999999977	No data	-0.605515719801434	-0.7219026453973321	0	No data	No data	0	-1	-1
MTHFR	0.11021622043424235	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9064865677742355	No data	No data	No data	0	0	0	0	0	0.5045749999999998	No data	-0.18775510204081636	-0.7525188649333997	0	-1	No data	0	-1	-1
BSG	0.06997158429278273	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.057753425773104	No data	0.5610513585677106	0.75	0	0	0	0	1	0	No data	0.45813568670711535	-0.889753921150089	0	No data	No data	0	-1	-1
AZIN1	0.014783194187388075	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	0	0	0	0	0	0.7879449999999999	No data	-0.8380584666298951	-0.44480771012935766	0	No data	No data	0	-1	-1
GK	0.11728944368041459	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	0.9570620085449544	No data	0	0	0	0	0	0.8658299999999997	No data	No data	-0.7957444216624523	0	No data	No data	-0.9373875000000002	0.5	-1
TDRD1	0.2924498555994886	No data	No data	0.4377101742803672	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.02539462037356544	No data	0.8556661331791394	No data	0	0	0	0	0	0	No data	-0.8082735797021512	0	0	No data	No data	0	1	0.5
NANOG	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0	No data	-0.7949255377826806	No data	0	No data	No data	-0.9754100000000001	No data	No data
BRD2	0.03601625433713506	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.29622001779340823	No data	No data	0.75	0	0	1	1	0	0.8002499999999998	1	-0.9018201875344732	-0.8915870788503907	0	No data	No data	0	-1	0
PGD	0.008295014516256641	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06822334506530414	No data	No data	No data	0	0	0	1	1	0.6997950000000003	No data	-0.6292333149476006	-0.12612758426523707	0	No data	No data	No data	0.5	-1
CARD14	0.002771848910135263	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.02279740491043579	No data	No data	No data	0	0	0	0	0	0	No data	0.4167677881963596	-0.8862110251694607	0	No data	No data	0	0.5	0
OPA1	0.030115625103265913	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2476895826102348	No data	No data	No data	0	0	0	1	0	0.5566499999999998	No data	-0.6847214561500276	-0.9394079563436275	0	No data	No data	0	-1	-1
TFAP2C	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	0	0	0.33333500000000027	No data	-0.7746276889134032	No data	0	No data	No data	-0.09444499999999997	0.5	0
RPLP1	0.0025870589827929123	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	1	0	0	1	1	0	No data	No data	0.060231660231660156	-0.6438134729151446	-1	No data	No data	0	-1	-1
EIF2S3	0.0029361066233284643	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.024148362238461615	No data	No data	No data	0	0	0	0	0	No data	No data	No data	0	-1	No data	No data	-0.9629249999999999	-1	-1
SGK1	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	1	1	1	0.7053249999999999	1	-0.41566464423607286	-0.7371092962642606	0	-1	No data	0	0.5	-1
ADAM7	0.09490022829032373	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.09726892761785938	No data	0.7562011154399897	No data	0	0	0	0	0	0	No data	0.3328185328185329	-0.4652316305208426	0	No data	No data	0	1	0.5
PIN1	0.08084374236290336	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.10396123248156727	No data	0.6389187792339116	No data	0	0	1	1	0	0.7545999999999999	1	0.35631549917264205	-0.19198023854185758	0	No data	No data	0	0.5	-1
LGALS3	0.05274866040162056	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.057584556107100775	No data	0.41944156592956455	0.5	1	1	1	1	0	0.2	No data	0.3205736348593491	-0.9479192097519068	0	-1	No data	0	0.5	-1
FKBPL	0.020457887533930172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16825835781229637	No data	No data	No data	0	0	0	0	0	0	No data	0.6014340871483728	No data	0	No data	No data	0	-1	-1
CATSPER2	0.13961746306222908	No data	No data	0.18237923928348632	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.13530806550848293	No data	0.8854807993332431	No data	1	0	0	0	0	0	No data	0.1444015444015443	0	0	No data	No data	0	0.5	0
AZI2	0.0025870589827929123	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	No data	0	0	0	1	0	0.22194000000000003	No data	-0.4571428571428572	0	0	No data	No data	0	-1	-1
DAO	0.0029566388374776143	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.024317231904464845	No data	No data	No data	0	0	1	1	1	0.0201749999999997	0	0.416657473800331	-0.299026938872633	0	No data	No data	0	0.75	0.5
CLU	0.012620755895717727	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.10380092557656985	No data	No data	0.75	0	1	0	0	0	0	No data	-0.41588527302813016	-0.9205909862207323	0	No data	No data	0	0.5	-1
ACKR1	0.002771848910135263	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.02279740491043579	No data	No data	No data	0	0	0	0	0	0	No data	0.8734693877551021	0	0	No data	No data	No data	0.5	-1
PGAM4	0.0029566388374776143	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.024317231904464845	No data	No data	No data	0	0	0	0	0	No data	No data	No data	No data	0	No data	No data	-0.8917325000000002	No data	No data
LTF	0.03042190521256988	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2502086202252664	No data	No data	No data	0	1	0	0	1	0	No data	0.505019305019305	-0.5879137193497569	0	No data	No data	-0.007042500000000018	0.75	0
C1orf146	0.2882905160442444	No data	No data	0.4377101742803672	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.7301166763864853	No data	0	0	0	0	0	0.1666649999999997	No data	0.8792057363485934	-0.0952047802637529	0	No data	No data	No data	0.75	0.5
CDCA3	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	0	0	0	No data	-0.14506343077771644	No data	0	-1	No data	No data	0.5	0
RHOXF2B	0.0044349582562164215	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03647584785669726	No data	No data	No data	1	0	0	0	0	No data	No data	No data	No data	0	No data	No data	-0.98264	1	1
SPIDR	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	0	0	0	No data	0.015774958632101432	0	0	No data	No data	No data	-1	-1
CPA3	0.004989328038243475	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04103532883878443	No data	No data	No data	0	1	0	1	0	0.06475000000000009	No data	0.3650303364589078	0	0	No data	No data	0	0.5	0
GPLD1	0.0025870589827929123	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	No data	0	1	0	0	0	0	No data	-0.24081632653061225	-0.8452755751622282	0	No data	No data	No data	1	0
IL13	0.010182323070103161	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08374574137472943	No data	No data	1	0	1	0	0	1	0	No data	0.5741864313292884	-0.8039416059473689	0	-1	No data	No data	1	1
TGFBR1	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	0.5	1	0	1	1	1	0.8210749999999998	1	-0.678323221180364	-0.9484855195077271	0	No data	No data	-0.21471249999999992	-1	-1
DNAJA2	0.007761176948378739	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06383273374922022	No data	No data	No data	0	0	0	0	0	0.9757300000000001	No data	-0.9182570325427468	-0.2968332104456023	0	No data	No data	0	-1	-1
ERAS	0.031313684873329445	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2575431693570352	No data	No data	No data	1	0	0	0	0	0	No data	No data	No data	0	No data	No data	0	0.5	0.5
PLCL1	0.08024127641443862	0.13199080673274438	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.7260249999999999	No data	-0.48747931605074457	No data	0	No data	No data	-0.08447499999999994	0.5	0
NSMAF	0.32093040851054516	0.521826844782364	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	0	0	0	0	0	0.6019649999999999	No data	-0.3087699944842802	0	0	No data	No data	0	-1	-1
DHPS	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	1	1	0	0.566395	No data	-0.24809707666850522	-0.7338799936806614	-1	No data	No data	No data	-1	-1
