multiplex	node	score
1	PTPRJ	1.993119900932143e-05
1	SPP1	1.992929886075937e-05
1	ADCY7	1.989448014895313e-05
1	ADCY8	1.989448014895313e-05
1	ADCY9	1.989448014895313e-05
1	ADCY6	1.989448014895313e-05
1	AKT2	1.9763987850333916e-05
1	RPTOR	1.970663899514587e-05
1	PPP2R5A	1.959934395729898e-05
1	RALGDS	1.953833242705621e-05
1	HOXA9	1.9293818234841488e-05
1	FBXW7	1.9270926727778653e-05
1	MMP9	1.923586971898242e-05
1	ZBTB17	1.9234219033938257e-05
1	SKP2	1.9213410583944984e-05
1	HUWE1	1.9213410583944984e-05
1	NFYC	1.9213410583944984e-05
1	MAP3K2	1.9070817438715718e-05
1	VCAM1	1.9069676193125036e-05
1	MAVS	1.8906475758119534e-05
1	FADD	1.890228821213518e-05
1	CDC25C	1.8660810636484297e-05
1	CSNK1G2	1.8362357621632355e-05
1	P4HB	1.8340208516613817e-05
1	TFF3	1.8327223341550802e-05
1	TFF1	1.8327223341550802e-05
1	TFF2	1.8327223341550802e-05
1	TRAF1	1.824180144065287e-05
1	CIAO1	1.8149859503924622e-05
1	CIAO2B	1.8149859503924622e-05
1	CIAO3	1.8149859503924622e-05
1	MMS19	1.8149859503924622e-05
1	RELN	1.7872762726287925e-05
1	IL27	1.7828276911348174e-05
1	IL27RA	1.7828276911348174e-05
1	PPIB	1.7779978317650524e-05
1	ANKRD28	1.7630720467547386e-05
1	PPP6R3	1.7630720467547386e-05
1	PPP6C	1.7630720467547386e-05
1	GFRA1	1.7385070140489442e-05
1	RET	1.7385070140489442e-05
1	HDAC3	1.7338773398803752e-05
1	WEE1	1.7311704283765e-05
1	IKBKG	1.7220393687830767e-05
1	PTPN22	1.72114154469795e-05
1	GTF2F2	1.703762304077288e-05
1	CHRM3	1.7022433754953617e-05
1	CHRM2	1.7022433754953617e-05
1	CHRM4	1.7022433754953617e-05
1	CHRM1	1.7022433754953617e-05
1	CHRM5	1.7022433754953617e-05
1	POLR2H	1.694901420371315e-05
1	POLR2F	1.694901420371315e-05
1	POLR2L	1.694901420371315e-05
1	POLR2E	1.694901420371315e-05
1	POLR2K	1.694901420371315e-05
1	LEPR	1.688671581420301e-05
1	ROCK2	1.6746174743550598e-05
1	POLR2D	1.67111210952922e-05
1	POLR2B	1.67111210952922e-05
1	POLR2G	1.67111210952922e-05
1	POLR2J	1.67111210952922e-05
1	POLR2I	1.67111210952922e-05
1	POLR2C	1.67111210952922e-05
1	ERCC2	1.667998963250976e-05
1	GTF2H1	1.667998963250976e-05
1	GTF2H5	1.667998963250976e-05
1	GTF2H3	1.667998963250976e-05
1	ERCC3	1.667998963250976e-05
1	WNT5A	1.663490470784819e-05
1	FZD2	1.6625863392527324e-05
1	ARRB1	1.6614654430942292e-05
1	CSNK1A1	1.6477470519231204e-05
1	IL18R1	1.6166376758908635e-05
1	PLCG1	1.5934830733701806e-05
1	RIPK2	1.581551396926888e-05
1	CSNK1E	1.5803993406002977e-05
1	HOXD3	1.573418988539795e-05
1	COPS7B	1.5695494330389707e-05
1	COPS3	1.5695494330389707e-05
1	COPS2	1.5695494330389707e-05
1	COPS7A	1.5695494330389707e-05
1	COPS4	1.5695494330389707e-05
1	GPS1	1.5695494330389707e-05
1	COPS6	1.5695494330389707e-05
1	COPS5	1.5695494330389707e-05
1	COPS8	1.5695494330389707e-05
1	GTF2H4	1.559541674250245e-05
1	SUMO2	1.5594242437628234e-05
1	NGFR	1.54585491331808e-05
1	THPO	1.535323607171167e-05
1	IL10RA	1.5306972614080893e-05
1	RGS2	1.5246640760734437e-05
1	CSNK1G3	1.5135893364889562e-05
1	ROCK1	1.5092357235837663e-05
1	SOS1	1.5043286161008636e-05
1	TP73	1.5013606285956008e-05
1	CTSS	1.4974295508242909e-05
1	LGMN	1.4974295508242909e-05
1	CTSL	1.4974295508242909e-05
1	RASA1	1.4910425534160966e-05
1	CTSK	1.4757554929592557e-05
1	ATF2	1.4719340031975933e-05
1	PTPN12	1.4657251691900981e-05
1	CTSB	1.4558522509236135e-05
1	HOXA10	1.4484854536345296e-05
1	SEC31A	1.4475761381929907e-05
1	IL22	1.4465694835338749e-05
1	NCOR2	1.4424894102569108e-05
1	TNF	1.4382287855292015e-05
1	HER2	1.4350836632924906e-05
1	PCNA	1.4129348071083215e-05
1	RNF8	1.409871328235235e-05
1	RPA1	1.3968050259676799e-05
1	RPA2	1.3968050259676799e-05
1	GNB5	1.3787526252523631e-05
1	PDC	1.3729919461498025e-05
1	DNAL4	1.3691949621774668e-05
1	MAP2K2	1.3671762613641775e-05
1	VLDLR	1.361048114626158e-05
1	PTP4A1	1.355980108235782e-05
1	KAT5	1.354702697227561e-05
1	PRKCI	1.3423143998689165e-05
1	RPA3	1.3419212228109957e-05
1	GCGR	1.334625893012998e-05
1	PRKN	1.329720552361655e-05
1	RAP1B	1.3159784643135966e-05
1	CEP43	1.3087261491947655e-05
1	APEX1	1.2986682706476367e-05
1	EPHB2	1.2975823134718864e-05
1	RAF1	1.2943327754989725e-05
1	CRP	1.286136142082361e-05
1	CASP6	1.2746374534589592e-05
1	EGR2	1.2732967842145196e-05
1	EFNB1	1.272006795240189e-05
1	USP8	1.2660969180389801e-05
1	NFKB2	1.263592046315313e-05
1	TAX1BP1	1.2579755676099667e-05
1	RAN	1.2529360507549455e-05
1	GCG	1.2441781630790963e-05
1	ABL1	1.2396420014432752e-05
1	PLAT	1.2211944221169746e-05
1	TP53BP1	1.2167030534227987e-05
1	RFFL	1.2152983220273312e-05
1	RUVBL1	1.20208094581982e-05
1	BDNF	1.1976962594879337e-05
1	FASLG	1.185460094632489e-05
1	H2AX	1.1816375832434007e-05
1	AURKA	1.1765453790753087e-05
1	GDNF	1.1760752961838639e-05
1	EGR4	1.1666925456241412e-05
1	MMP2	1.1658804172864483e-05
1	CD274	1.1655364046092724e-05
1	PDCD1	1.1655364046092724e-05
1	PDCD1LG2	1.1655364046092724e-05
1	NCOR1	1.1552027290984846e-05
1	ERBB2	1.1529947477589344e-05
1	HDAC1	1.1393048476472945e-05
1	ZNF143	1.1387739658890939e-05
1	RBSN	1.1373845710340728e-05
1	EFNB2	1.1336074442819567e-05
1	LRIG1	1.1333192985035665e-05
1	WWP1	1.133310262688152e-05
1	TCF7L1	1.127603002331862e-05
1	MDM2	1.1245510762365143e-05
1	RHOQ	1.1182518067590535e-05
1	POU5F1	1.1115789642430871e-05
1	NRP1	1.0985923186018148e-05
1	CLIP3	1.0977056964037721e-05
1	PPP1R12B	1.0970121291168823e-05
1	GNGT1	1.0884339368880279e-05
1	ITGA9	1.087949790654782e-05
1	ITGA4	1.087949790654782e-05
1	RACK1	1.0866697258546344e-05
1	UBE2V1	1.0807531705777406e-05
1	RACGAP1	1.0790101718457352e-05
1	MDC1	1.0686071957341153e-05
1	TOPORS	1.0671317275347342e-05
1	EFNB3	1.064665223106099e-05
1	CRKL	1.0617897899449773e-05
1	MYBL2	1.0544062290738442e-05
1	PRL	1.053034301864502e-05
1	PRLR	1.053034301864502e-05
1	MMP7	1.0480872019197997e-05
1	PLAU	1.0480351865850805e-05
1	LRPPRC	1.0473081406159696e-05
1	PPP2R3B	1.0427220322413908e-05
1	GAB1	1.0358489045742216e-05
1	GNG8	1.0291038786535388e-05
1	GNG7	1.0291038786535388e-05
1	GNG3	1.0291038786535388e-05
1	GNG10	1.0291038786535388e-05
1	GNG4	1.0291038786535388e-05
1	HOXB13	1.0271587157941788e-05
1	PPP1CB	1.0258129504103766e-05
1	MAP3K5	1.0214342211236927e-05
1	PLAUR	1.018091323598014e-05
1	IRAK2	1.0151501105088881e-05
1	CBFB	1.0119448726745596e-05
1	GNB3	1.0113407223977705e-05
1	SUMO3	1.0038951568150313e-05
1	GRK6	1.003467599461245e-05
1	RPS19BP1	9.919863087038797e-06
1	CUL1	9.860722966773682e-06
1	DOK1	9.8427211207267e-06
1	ANGPTL4	9.81092427888415e-06
1	CD80	9.791290756990485e-06
1	BTRC	9.767237711027825e-06
1	PTPRA	9.758126342686449e-06
1	PPP1R12A	9.712424807028665e-06
1	CSNK2B	9.704135342204492e-06
1	HBEGF	9.632854206908187e-06
1	MITF	9.609484786121981e-06
1	RUNX1	9.609484786121981e-06
1	MECP2	9.609484786121981e-06
1	GABBR2	9.542204409182954e-06
1	OPN1SW	9.542204409182954e-06
1	PDYN	9.542204409182954e-06
1	GABBR1	9.542204409182954e-06
1	OPRM1	9.542204409182954e-06
1	OPN1LW	9.542204409182954e-06
1	GNGT2	9.525866444742394e-06
1	DVL1	9.523136470452714e-06
1	NR0B2	9.511250306571484e-06
1	FAS	9.469897966299471e-06
1	NRG4	9.405012054425846e-06
1	GNB2	9.348234882184716e-06
1	GNB4	9.348234882184716e-06
1	GNG11	9.348234882184716e-06
1	MYO5A	9.340661166729056e-06
1	IL23R	9.273670887419473e-06
1	SMAD2	9.179107979469607e-06
1	NOD1	9.144294737240594e-06
1	NOD2	9.144294737240594e-06
1	MYLK	9.090779154705886e-06
1	PELP1	9.081901784882938e-06
1	SKP1	9.078146292644399e-06
1	PTPN3	9.0731730710306e-06
1	TNC	9.031860043489422e-06
1	PVR	9.031860043489422e-06
1	PTN	9.031860043489422e-06
1	LTB	9.000571580539938e-06
1	RBX1	8.95081918623454e-06
1	ERBB3	8.934005595085379e-06
1	CMA1	8.926550910308062e-06
1	TNFRSF10A	8.90882830408968e-06
1	TNFSF10	8.90882830408968e-06
1	HAVCR1	8.882160579094352e-06
1	FLT4	8.852562836347538e-06
1	ITGAM	8.849004914710507e-06
1	ITGB2	8.849004914710507e-06
1	FCER1G	8.819277322740582e-06
1	NUP210	8.816524837303397e-06
1	CRADD	8.774884298242385e-06
1	RANBP2	8.695750520124207e-06
1	NUP37	8.63850845113094e-06
1	AAAS	8.63850845113094e-06
1	NUP205	8.63850845113094e-06
1	POM121C	8.63850845113094e-06
1	NUP62	8.63850845113094e-06
1	TPR	8.63850845113094e-06
1	NUP88	8.63850845113094e-06
1	NUP85	8.63850845113094e-06
1	NUP188	8.63850845113094e-06
1	NUP54	8.63850845113094e-06
1	NUP98	8.63850845113094e-06
1	NUP93	8.63850845113094e-06
1	POM121	8.63850845113094e-06
1	NDC1	8.63850845113094e-06
1	NUP35	8.63850845113094e-06
1	NUP42	8.63850845113094e-06
1	NUP58	8.63850845113094e-06
1	NUP155	8.63850845113094e-06
1	NUP50	8.63850845113094e-06
1	NUP160	8.63850845113094e-06
1	SEH1L	8.63850845113094e-06
1	NUP43	8.63850845113094e-06
1	RAE1	8.63850845113094e-06
1	NUP107	8.63850845113094e-06
1	NUP133	8.63850845113094e-06
1	EGLN3	8.58304164558836e-06
1	LIMD1	8.58304164558836e-06
1	ZMIZ1	8.582213345956438e-06
1	DNAJA1	8.582213345956438e-06
1	PLK3	8.570103794973072e-06
1	AKT1S1	8.520763559327873e-06
1	PKN2	8.466258187800556e-06
1	USP45	8.462125628833235e-06
1	LEP	8.453918090017484e-06
1	KALRN	8.452927441502304e-06
1	TNFRSF10B	8.41141539265739e-06
1	MET	8.332624606548145e-06
1	PRMT5	8.304071070619039e-06
1	CHUK	8.234401223577705e-06
1	TBXA2R	8.166722157312546e-06
1	CRK	8.153419209774815e-06
1	IGHE	8.113577482193589e-06
1	BCR/ABL FUSION	8.112320918797309e-06
1	HES1	8.089947174205143e-06
1	SIGIRR	8.087983311078069e-06
1	IL37	8.087983311078069e-06
1	IL18RAP	8.078393447830566e-06
1	IKBKB	8.044207794512962e-06
1	RAB11A	8.019206771212227e-06
1	PRR5	7.988262068798161e-06
1	RICTOR	7.988262068798161e-06
1	MAPKAP1	7.988262068798161e-06
1	CBLB	7.972704040764377e-06
1	BRAF	7.889343716511438e-06
1	CD28	7.871092909222585e-06
1	EGLN1	7.859140544944674e-06
1	C2CD5	7.832063462846187e-06
1	RAB14	7.832063462846187e-06
1	RAB10	7.832063462846187e-06
1	RAB8A	7.832063462846187e-06
1	RAB13	7.832063462846187e-06
1	MYH9	7.832063462846187e-06
1	TGFA	7.800873045356037e-06
1	AREG	7.800873045356037e-06
1	ANGPTL8	7.800491163547113e-06
1	ANGPTL3	7.800491163547113e-06
1	HGF	7.796203673715354e-06
1	CBL	7.764023075972721e-06
1	GSDMD	7.748558891363029e-06
1	TBL1X	7.746860888765948e-06
1	TBL1XR1	7.746860888765948e-06
1	MALT1	7.741303789409424e-06
1	CTNNA1	7.66899087663191e-06
1	RNF41	7.663706815619352e-06
1	CASP1	7.604945251481151e-06
1	SOCS3	7.6027182305903205e-06
1	CD95	7.5667715609405745e-06
1	AURKB	7.527617514424481e-06
1	CSF3	7.4576907934950015e-06
1	CSF3R	7.4576907934950015e-06
1	RFC5	7.451139721347261e-06
1	RFC4	7.451139721347261e-06
1	RFC3	7.451139721347261e-06
1	RFC2	7.451139721347261e-06
1	NOS1	7.393720483131569e-06
1	PTGDR	7.393720483131569e-06
1	NF1	7.393720483131569e-06
1	ATP2B4	7.393720483131569e-06
1	PTGIR	7.393720483131569e-06
1	FES	7.373029192925018e-06
1	SORT1	7.352636608273816e-06
1	ADORA2B	7.3509591910589665e-06
1	WRNIP1	7.287865560924166e-06
1	MEF2B	7.265484555881326e-06
1	MEF2D	7.265484555881326e-06
1	PKN3	7.26258630381779e-06
1	NFATC1	7.257444529397734e-06
1	NFATC3	7.257444529397734e-06
1	NFATC2	7.257444529397734e-06
1	HIF3A	7.237483611498466e-06
1	SOCS1	7.1769419937957705e-06
1	MAP3K8	7.172908447387411e-06
1	PLK2	7.168887637770743e-06
1	RNF7	7.107270961840025e-06
1	RHBDF2	7.079330668326147e-06
1	MS4A2	7.035181220882287e-06
1	FCER1A	7.035181220882287e-06
1	RUVBL2	6.957627366140693e-06
1	GAB2	6.881580964503221e-06
1	ILKAP	6.869319335248036e-06
1	RWDD3	6.822093458824618e-06
1	FGB	6.809995260349953e-06
1	FGA	6.809995260349953e-06
1	FGG	6.809995260349953e-06
1	PTEN	6.785190437084706e-06
1	PYCARD	6.749736422080471e-06
1	EEF1A1	6.724695071503669e-06
1	MKNK1	6.698312710612118e-06
1	RNF111	6.659871942552711e-06
1	SMAD6	6.650644770150284e-06
1	GADD45A	6.6485390218269955e-06
1	PF4V1	6.537288070244003e-06
1	GGCX	6.537288070244003e-06
1	CDH1	6.525935691730205e-06
1	GPS2	6.513663266372048e-06
1	TOMM20	6.4785252921729435e-06
1	MFN2	6.45676392170988e-06
1	CD79A	6.453119044427415e-06
1	CD79B	6.453119044427415e-06
1	IL13RA1	6.452933015946882e-06
1	FRS2	6.4279524403561e-06
1	YWHAH	6.369501066769986e-06
1	VEGF	6.340990639782802e-06
1	VEGFR1	6.340990639782802e-06
1	AGRN	6.339650517011494e-06
1	ELE1-RET	6.313739390409363e-06
1	MAP3K10	6.311214942257289e-06
1	RAB5A	6.265890387736778e-06
1	EHMT2	6.2506665095269465e-06
1	MBTPS1	6.236378790486681e-06
1	MBTPS2	6.236378790486681e-06
1	NHERF2	6.215007918474505e-06
1	CSNK1G1	6.200312927431433e-06
1	HEL-S-105	6.168549443342033e-06
1	FCGR3A	6.129436365048136e-06
1	HMGB1	6.093951176023744e-06
1	MAPKAPK3	6.076066124902082e-06
1	KLK6	6.057864927777397e-06
1	UCHL1	6.057864927777397e-06
1	UBE2L3	6.057864927777397e-06
1	FKBP1A	6.057864927777397e-06
1	CASP2	6.023004412229875e-06
1	ESRRA	6.0100661059699896e-06
1	SQSTM1	5.940713388644125e-06
1	TRAF3	5.8962477715942725e-06
1	BUB1	5.877113215392885e-06
1	GNAS	5.865183199611174e-06
1	CDC14B	5.828250676287475e-06
1	CDC14A	5.8105108651252385e-06
1	SMURF1	5.794472040070909e-06
1	P2RY2	5.782266717253056e-06
1	PPARD	5.767365155489316e-06
1	PAX8	5.7611128346750535e-06
1	GTF2H2	5.743961161353631e-06
1	CTNND1	5.7362962664218676e-06
1	PRKDC	5.676963444284655e-06
1	POMC	5.624317178650786e-06
1	MC4R	5.624317178650786e-06
1	MC5R	5.624317178650786e-06
1	MC1R	5.624317178650786e-06
1	MC3R	5.624317178650786e-06
1	CAMK4	5.624317178650786e-06
1	APP	5.588054671696396e-06
1	ITGA6	5.569467513017619e-06
1	ACTL6A	5.555600665661153e-06
1	ACTB	5.555600665661153e-06
1	MADD	5.536212006351277e-06
1	PIK3C2G	5.4844124679346085e-06
1	MMP3	5.461061566267714e-06
1	DHX9	5.439552143565085e-06
1	S100A12	5.4278013418716905e-06
1	AGER	5.4278013418716905e-06
1	SAA1	5.4278013418716905e-06
1	S100B	5.4278013418716905e-06
1	SETD6	5.4278013418716905e-06
1	SHH	5.407396774993275e-06
1	GRK1	5.388988648500673e-06
1	TNIP2	5.330619621853501e-06
1	ERC1	5.314980621334164e-06
1	C4BPA	5.314980621334164e-06
1	MMP14	5.233956180782265e-06
1	APAF1	5.231075846484595e-06
1	PRKAR2B	5.204608778303331e-06
1	PRKAR2A	5.1642373165648675e-06
1	FLJ00371	5.147678376948423e-06
1	RALGAPA2	5.147678376948423e-06
1	RALGAPB	5.147678376948423e-06
1	WDR77	5.1266033224370006e-06
1	TGFB2	5.063253497515061e-06
1	MCRS1	5.061272214895776e-06
1	CLTC	5.054501201259938e-06
1	METTL3	5.022378421516469e-06
1	WTAP	5.022378421516469e-06
1	METTL14	5.022378421516469e-06
1	CFLAR	5.01303830028162e-06
1	MMP1	5.008869668557336e-06
1	MUSK	5.0049833939848695e-06
1	RAPSN	5.0049833939848695e-06
1	ACTR8	4.972964184003121e-06
1	INO80C	4.972964184003121e-06
1	INO80	4.972964184003121e-06
1	INO80D	4.972964184003121e-06
1	NFRKB	4.972964184003121e-06
1	INO80B	4.972964184003121e-06
1	TFPT	4.972964184003121e-06
1	ACTR5	4.972964184003121e-06
1	INO80E	4.972964184003121e-06
1	IKBKE	4.959395437927592e-06
1	EIF2A	4.958906719131121e-06
1	ADRB2	4.929102125415091e-06
1	LAT	4.918129957844656e-06
1	TSC1	4.85396497805418e-06
1	TSC2	4.85396497805418e-06
1	CASP9	4.828685384125898e-06
1	EBI3	4.781386881138997e-06
1	PRKAR1A	4.774811908313169e-06
1	CABLES1	4.772195059196929e-06
1	OPTN	4.752095057067149e-06
1	CDKN2D	4.746424154403387e-06
1	GZMA	4.746424154403387e-06
1	CDKN2C	4.746424154403387e-06
1	POLR2A	4.690519734128762e-06
1	BARD1	4.67665714432483e-06
1	NTRK2	4.654750357876612e-06
1	SOS2	4.648985144248666e-06
1	JUP	4.6244059224111255e-06
1	GRAP2	4.567710126189682e-06
1	CSH1	4.555514462993343e-06
1	SH2B1	4.555514462993343e-06
1	PP7052	4.543458668940517e-06
1	HTT	4.539775381272389e-06
1	DDX41	4.5102958698726955e-06
1	IFI16	4.5102955258639495e-06
1	XRCC6	4.5102955258639495e-06
1	XRCC5	4.5102955258639495e-06
1	LCP2	4.498039094233939e-06
1	HS2ST1	4.496150619230704e-06
1	HS3ST5	4.496150619230704e-06
1	HS3ST3A1	4.496150619230704e-06
1	EXT1	4.496150619230704e-06
1	XYLT2	4.496150619230704e-06
1	HS3ST1	4.496150619230704e-06
1	HS3ST6	4.496150619230704e-06
1	HS3ST3B1	4.496150619230704e-06
1	HS3ST2	4.496150619230704e-06
1	HS6ST1	4.496150619230704e-06
1	EXT2	4.496150619230704e-06
1	B3GALT6	4.496150619230704e-06
1	B3GAT1	4.496150619230704e-06
1	NDST1	4.496150619230704e-06
1	LRP2	4.496150619230704e-06
1	XYLT1	4.496150619230704e-06
1	GLCE	4.496150619230704e-06
1	B3GAT3	4.496150619230704e-06
1	B4GALT7	4.496150619230704e-06
1	HPSE	4.496150619230704e-06
1	HS6ST2	4.496150619230704e-06
1	B3GAT2	4.496150619230704e-06
1	NDST2	4.496150619230704e-06
1	RHO	4.475017866892595e-06
1	BCAR1	4.467137900923986e-06
1	MYOD1	4.459998392925597e-06
1	TGM2	4.439291370338928e-06
1	KLRD1	4.431336766209872e-06
1	TGFBR3	4.369856543395571e-06
1	RAD17	4.35313891572382e-06
1	RANBP1	4.250009527843251e-06
1	CDKN2A	4.212723199754009e-06
1	BMP7	4.195873667296721e-06
1	EFNA1	4.1912502241796776e-06
1	EPHA2	4.1912502241796776e-06
1	PINK1	4.178182445427947e-06
1	NCOA2	4.1375328573242915e-06
1	DKFZP761C0417	4.1375328573242915e-06
1	MAP3K9	4.113042736510782e-06
1	P3H1	4.089489109442152e-06
1	CRTAP	4.089489109442152e-06
1	CBLC	4.080900587789506e-06
1	ROR2	4.0693455514519335e-06
1	LPAR4	4.038720781342549e-06
1	PCSK5	4.020866164913502e-06
1	FGFR1	4.012639063087251e-06
1	NEDD4	3.990319070248496e-06
1	EXO1	3.989379224402024e-06
1	TNFAIP3	3.9866663165497766e-06
1	CDH2	3.9562683816387925e-06
1	RCC1	3.93589542312834e-06
1	EHMT1	3.931806610161287e-06
1	FGFR2	3.911785700761358e-06
1	FGFR4	3.911785700761358e-06
1	FGFR3	3.911785700761358e-06
1	SHC3	3.896146700242021e-06
1	TAOK1	3.892502539996007e-06
1	GADD45B	3.892502539996007e-06
1	GADD45G	3.892502539996007e-06
1	CXCL10	3.892502539996007e-06
1	CXCL9	3.892502539996007e-06
1	TAOK2	3.892502539996007e-06
1	CXCL11	3.892502539996007e-06
1	TAOK3	3.892502539996007e-06
1	BTC	3.884685997525405e-06
1	EREG	3.884685997525405e-06
1	ENG	3.882813996255273e-06
1	ACVRL1	3.882813996255273e-06
1	ZFYVE9	3.882813996255273e-06
1	CARM1	3.88021664416004e-06
1	ZAP70	3.86332671562273e-06
1	FLNA	3.838070996754271e-06
1	SETDB1	3.826195626037654e-06
1	ZBED1	3.803401212356873e-06
1	VEGFC	3.8019964015466583e-06
1	VEGFD	3.8019964015466583e-06
1	EPS15	3.776614922089878e-06
1	ITGB4	3.773399025193418e-06
1	PARD6A	3.7302008951223444e-06
1	RAD9A	3.7263057797489005e-06
1	RAD1	3.7263057797489005e-06
1	TOPBP1	3.7263057797489005e-06
1	HUS1	3.7263057797489005e-06
1	EPGN	3.719972457566534e-06
1	GRK4	3.7171992528401796e-06
1	MINK1	3.645656012075001e-06
1	TXNRD1	3.6027456424733364e-06
1	MAGED1	3.595788177919413e-06
1	CTSG	3.585449317325446e-06
1	CASP7	3.5803556334444386e-06
1	NTN1	3.5482173235176456e-06
1	CBX2	3.525195298291906e-06
1	RNF2	3.525195298291906e-06
1	CBX4	3.525195298291906e-06
1	PHC2	3.525195298291906e-06
1	CBX8	3.525195298291906e-06
1	PHC1	3.525195298291906e-06
1	PHC3	3.525195298291906e-06
1	BMI1	3.525195298291906e-06
1	SCMH1	3.525195298291906e-06
1	PCGF2	3.525195298291906e-06
1	RING1	3.525195298291906e-06
1	TAF13	3.5196086941820394e-06
1	TAF11	3.5196086941820394e-06
1	TAF5	3.5196086941820394e-06
1	TAF6	3.5196086941820394e-06
1	MMP15	3.51856307727646e-06
1	IFNAR2	3.514874712582511e-06
1	SAE1	3.5022748232354444e-06
1	UBA2	3.5022748232354444e-06
1	LHCGR	3.4954965129145286e-06
1	PPP2R2A	3.4859256016048742e-06
1	PIK3CB	3.4696965530575424e-06
1	ANXA2	3.4587149776836687e-06
1	DAXX	3.4462516199209144e-06
1	EZR	3.4377632540468297e-06
1	H3-4	3.4282803255305217e-06
1	HERC2	3.4282803255305217e-06
1	NSD2	3.4282803255305217e-06
1	TRIM27	3.4040276402829973e-06
1	RASAL2	3.400699431491738e-06
1	GAB3	3.400699431491738e-06
1	CD4	3.3871428072372045e-06
1	CSNK2A2	3.3855240373356066e-06
1	HLA-DRA	3.3715038067178734e-06
1	HLA-DRB1	3.3715038067178734e-06
1	KAT6B	3.3644115377496214e-06
1	IGBP1	3.3644115377496214e-06
1	MSRA	3.3619242806692623e-06
1	MSRB3	3.3619242806692623e-06
1	MSRB1	3.3619242806692623e-06
1	RRM1	3.3619242806692623e-06
1	MSRB2	3.3619242806692623e-06
1	PRDX5	3.3619242806692623e-06
1	RRM2	3.3619242806692623e-06
1	PRDX1	3.3619242806692623e-06
1	RRM2B	3.3619242806692623e-06
1	PRDX2	3.3619242806692623e-06
1	GRB14	3.359279524081169e-06
1	HDAC7	3.3423708834869558e-06
1	KDM4A	3.335457451759528e-06
1	KDM4B	3.335457451759528e-06
1	DCC	3.3351702908973296e-06
1	PCLAF	3.3233010454366056e-06
1	UHRF2	3.3198184512401945e-06
1	USP7	3.3122981848207413e-06
1	ITGA3	3.308274681704573e-06
1	KMT5A	3.2804937872538187e-06
1	HDAC4	3.2803795503587935e-06
1	KAT8	3.2657757790746893e-06
1	MAPKAPK5	3.261545254522425e-06
1	TRIP10	3.2475730990411404e-06
1	UBA52	3.2271655710584693e-06
1	RPS27A	3.2271655710584693e-06
1	TP63	3.220903945008326e-06
1	FGF13	3.211070516969374e-06
1	FOXO3	3.1949450212002164e-06
1	RNF34	3.1931067487013707e-06
1	UBC	3.1880685065143734e-06
1	UBB	3.1880685065143734e-06
1	LAMA5	3.1823049860850198e-06
1	LAMA3	3.1823049860850198e-06
1	LAMC1	3.1823049860850198e-06
1	LAMC2	3.1823049860850198e-06
1	TAF4	3.177467748182036e-06
1	TAF4B	3.177467748182036e-06
1	TAF1L	3.177467748182036e-06
1	TAF12	3.177467748182036e-06
1	TAF9B	3.177467748182036e-06
1	RAD9B	3.177467748182036e-06
1	SSRP1	3.177467748182036e-06
1	TP53RK	3.177467748182036e-06
1	TAF10	3.177467748182036e-06
1	TPX2	3.177467748182036e-06
1	SUPT16H	3.177467748182036e-06
1	SIK1	3.177467748182036e-06
1	RHNO1	3.177467748182036e-06
1	RBBP8	3.177467748182036e-06
1	TAF3	3.177467748182036e-06
1	TAF15	3.177467748182036e-06
1	TAF2	3.177467748182036e-06
1	FBXO11	3.177467748182036e-06
1	TTC5	3.177467748182036e-06
1	E4F1	3.177467748182036e-06
1	SETD9	3.177467748182036e-06
1	PAX2	3.177467748182036e-06
1	SETD7	3.177467748182036e-06
1	BRIP1	3.177467748182036e-06
1	DYRK2	3.177467748182036e-06
1	DNA2	3.177467748182036e-06
1	TRIM25	3.1634121813517454e-06
1	GRK7	3.151479657019942e-06
1	V3-2	3.141708040305209e-06
1	V1-5	3.141708040305209e-06
1	V1-16	3.141708040305209e-06
1	V1-13	3.141708040305209e-06
1	V5-1	3.141708040305209e-06
1	V2-11	3.141708040305209e-06
1	V2-17	3.141708040305209e-06
1	V5-4	3.141708040305209e-06
1	V3-4	3.141708040305209e-06
1	V3-3	3.141708040305209e-06
1	V2-19	3.141708040305209e-06
1	V4-2	3.141708040305209e-06
1	V2-8	3.141708040305209e-06
1	V4-1	3.141708040305209e-06
1	V4-6	3.141708040305209e-06
1	V5-6	3.141708040305209e-06
1	V1-11	3.141708040305209e-06
1	V1-20	3.141708040305209e-06
1	V1-9	3.141708040305209e-06
1	V1-3	3.141708040305209e-06
1	V1-7	3.141708040305209e-06
1	V2-15	3.141708040305209e-06
1	MYBL1	3.1259600036705575e-06
1	ARF1	3.1227227699164144e-06
1	EPHB1	3.1212777245767297e-06
1	PORCN	3.115649172180064e-06
1	TMED5	3.115649172180064e-06
1	RFC1	3.0980008056234426e-06
1	CEACAM8	3.097895110011026e-06
1	CEACAM6	3.097895110011026e-06
1	CEACAM1	3.097895110011026e-06
1	CASP10	3.067092243507958e-06
1	ELOB	3.065915069119764e-06
1	ELOC	3.065915069119764e-06
1	RBBP7	3.059141720085897e-06
1	RBBP4	3.059141720085897e-06
1	SH3KBP1	3.052358161228965e-06
1	SH3GL2	3.052358161228965e-06
1	NR4A1	3.0485735440208045e-06
1	TRIP6	3.0485735440208045e-06
1	EFNA5	3.02289175637835e-06
1	TSG101	2.9871422525365248e-06
1	CHMP3	2.9871422525365248e-06
